"","date","dataset","reef","site","site.number","management","habitat","unique.id","depth","transect","transect.area","family","species","FG","length.cm","mass.g","biomass.kgha","abundance.500m2"
"50812","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.3",8,3,250,"scaridae","Scarus niger","Herbivore Scraper",12,34.74701142,1.389880457,2
"5097","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.3",8,3,250,"scaridae","Scarus niger","Herbivore Scraper",13,44.6756079,1.787024316,2
"5103","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"5114","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"51212","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"51313","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"51413","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"51513","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"51613","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"51713","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"51813","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus lineatus","Herbivore Grazer",17,74.21061663,2.968424665,2
"51913","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",12,46.9370022,1.877480088,2
"52013","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"52113","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",14,74.84508408,2.993803363,2
"52612","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",13,50.12064708,2.004825883,2
"52712","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",13,50.12064708,2.004825883,2
"528103","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",13,50.12064708,2.004825883,2
"529103","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",13,50.12064708,2.004825883,2
"530103","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",13,50.12064708,2.004825883,2
"531102","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",13,50.12064708,2.004825883,2
"532102","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",16,92.09460642,3.683784257,2
"533103","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",17,109.9962772,4.399851087,2
"534103","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",18,130.0502187,5.20200875,2
"535103","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",22,234.1321762,9.365287049,2
"536102","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",22,234.1321762,9.365287049,2
"537102","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",26,381.9746632,15.27898653,2
"538103","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",26,381.9746632,15.27898653,2
"539103","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"scaridae","Chlorurus strongylocephalus","Herbivore Scraper",38,1161.257642,46.45030569,2
"540103","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"scaridae","Scarus niger","Herbivore Scraper",12,34.74701142,1.389880457,2
"541103","12/03/2013","Maldives","Maldives","Nilandhoo","Maldives.Nilandhoo","Fished","Exposed","Nilandhoo.Exposed.4",8,4,250,"scaridae","Scarus viridifucatus","Herbivore Scraper",20,172.7915621,6.911662483,2
"542103","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"543103","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"544103","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"545103","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"546103","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"547103","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"548103","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",15,77.93429316,3.117371726,2
"549102","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",17,112.3329935,4.493319742,2
"550102","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"551102","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"552103","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",14,74.84508408,2.993803363,2
"55363","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",14,74.84508408,2.993803363,2
"56114","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",14,62.27558152,2.491023261,2
"56213","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",14,62.27558152,2.491023261,2
"56314","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",16,92.09460642,3.683784257,2
"56413","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",26,381.9746632,15.27898653,2
"56513","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",29,526.003678,21.04014712,2
"56613","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",30,580.9355095,23.23742038,2
"56713","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",32,701.862572,28.07450288,2
"56813","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",33,768.0835976,30.72334391,2
"56913","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"scaridae","Scarus niger","Herbivore Scraper",29,554.9042586,22.19617034,2
"57014","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.1",8,1,250,"scaridae","Scarus scaber","Herbivore Scraper",22,223.592591,8.943703641,2
"57114","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"57214","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"57314","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"57414","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"Acanthuridae","Acanthurus nigrofuscus","Herbivore Grazer",14,75.70566479,3.028226592,2
"57514","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"57614","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"57714","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"57815","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",14,74.84508408,2.993803363,2
"57915","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",14,74.84508408,2.993803363,2
"58414","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",12,39.64274309,1.585709724,2
"58514","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",13,50.12064708,2.004825883,2
"58614","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",13,50.12064708,2.004825883,2
"58715","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",13,50.12064708,2.004825883,2
"58815","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",14,62.27558152,2.491023261,2
"58915","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",14,62.27558152,2.491023261,2
"59014","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",14,62.27558152,2.491023261,2
"59114","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",16,92.09460642,3.683784257,2
"59214","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",32,701.862572,28.07450288,2
"59314","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"scaridae","Scarus frenatus","Herbivore Scraper",23,409.7239788,16.38895915,2
"59414","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"scaridae","Scarus niger","Herbivore Scraper",19,147.0871223,5.883484894,2
"59513","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.2",8,2,250,"scaridae","Scarus tricolor","Herbivore Scraper",22,223.592591,8.943703641,2
"59613","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"59715","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"59814","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"59915","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"60014","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"6016","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"60213","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"6039","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"6048","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"6053","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",14,74.84508408,2.993803363,2
"61414","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"scaridae","Cetoscarus bicolor","Herbivore Scraper",52,2207.5456,88.301824,2
"61514","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",13,50.12064708,2.004825883,2
"61613","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",13,50.12064708,2.004825883,2
"61714","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",14,62.27558152,2.491023261,2
"61813","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",14,62.27558152,2.491023261,2
"6196","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",15,76.22721205,3.049088482,2
"6206","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",15,76.22721205,3.049088482,2
"62115","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",16,92.09460642,3.683784257,2
"62214","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",17,109.9962772,4.399851087,2
"62314","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",17,109.9962772,4.399851087,2
"62414","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",30,580.9355095,23.23742038,2
"62513","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"scaridae","Chlorurus strongylocephalus","Herbivore Scraper",40,1349.579341,53.98317365,2
"62614","12/03/2013","Maldives","Maldives","Gemanafushi","Maldives.Gemanafushi","Fished","Exposed","Gemanafushi.Exposed.3",8,3,250,"scaridae","Scarus scaber","Herbivore Scraper",16,86.50451245,3.460180498,2
