site.name,camera,part,grazable cov,min.surveyed,seg,fish.id,time.entry,family,species,life.phase,size.tl,size.SL,function,total.bites,surveyor,exit.time
uch2,2,2,45,24,15 to 18,19,0:16:48,aca,cstriatus,na,15,,gra.det,13,sonia,0:17:07
uch2,2,2,45,24,15 to 18,20,0:16:55,sca,csordidus,IP,11,,scra.sma.exc,7,sonia,0:17:04
uch2,2,2,45,24,15 to 18,21,0:17:00,sca,csordidus,IP,15,,scra.sma.exc,1,sonia,0:17:09
uch2,2,2,45,24,15 to 18,22,0:17:21,sca,csordidus,IP,12,,scra.sma.exc,11,sonia,0:17:46
uch2,2,2,45,24,15 to 18,23,0:17:22,sca,csordidus,IP,15,,scra.sma.exc,15,sonia,0:17:45
uch2,2,2,45,24,15 to 18,24,0:17:24,aca,zscopas,na,10,,gra.det,25,sonia,0:18:31
uch2,2,2,45,24,21 to 24,25,0:21:09,aca,naso,na,23,,browser,3,sonia,0:21:14
uch2,2,2,45,24,21 to 24,26,0:21:11,sca,csordidus,IP,15,,scra.sma.exc,15,sonia,0:21:28
uch2,2,2,45,24,21 to 24,27,0:21:13,sca,csordidus,IP,15,,scra.sma.exc,3,sonia,0:21:26
uch2,2,2,45,24,21 to 24,28,0:22:09,sca,csordidus,TP,23,,scra.sma.exc,25,sonia,0:22:43
uch2,2,2,45,24,21 to 24,29,0:22:57,sca,sniger,TP,25,,scra.sma.exc,8,sonia,0:23:15
uch2,2,2,45,24,27 to 30,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,sonia,no fish
uch2,2,2,45,24,33 to 36,30,0:33:00,aca,zscopas,na,11,,gra.det,14,sonia,0:33:24
uch2,2,2,45,24,39 to 42,31,0:39:41,aca,zscopas,na,11,,gra.det,21,sonia,0:40:06
uch2,2,2,45,24,39 to 42,32,0:40:58,aca,zscopas,na,11,,gra.det,8,sonia,0:41:07
uch2,2,2,45,24,39 to 42,33,0:41:23,aca,zscopas,na,11,,gra.det,11,sonia,0:41:34
uch2,3,1,90,24,33 to 36,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Rob,not recorded
uch2,3,1,90,24,39 to 42,1,0:39:00,aca,cstriatus,na,13,,gra.det,3,Rob,not recorded
uch2,3,1,90,24,39 to 42,2,0:39:00,aca,cstriatus,na,10,,gra.det,1,Rob,not recorded
uch2,3,1,90,24,39 to 42,3,0:39:03,sca,csordidus,ip,13,,scra.sma.exc,7,Rob,not recorded
uch2,3,1,90,24,39 to 42,4,0:39:09,aca,cstriatus,na,12,,gra.det,13,Rob,not recorded
uch2,3,1,90,24,39 to 42,5,0:39:12,sca,csordidus,tp,16,,scra.sma.exc,11,Rob,not recorded
uch2,3,1,90,24,39 to 42,6,0:39:14,aca,zscopas,na,11,,gra.det,12,Rob,not recorded
uch2,3,1,90,24,39 to 42,7,0:39:26,aca,cstriatus,na,10,,gra.det,16,Rob,not recorded
uch2,3,1,90,24,39 to 42,8,0:39:36,aca,zscopas,na,10,,gra.det,94,Rob,not recorded
uch2,3,1,90,24,39 to 42,9,0:40:01,aca,cstriatus,na,12,,gra.det,29,Rob,not recorded
uch2,3,1,90,24,39 to 42,10,0:40:01,aca,zscopas,na,11,,gra.det,34,Rob,not recorded
uch2,3,1,90,24,39 to 42,11,0:40:09,sca,csordidus,tp,17,,scra.sma.exc,67,Rob,not recorded
uch2,3,1,90,24,39 to 42,12,0:41:24,sca,csordidus,tp,24,,scra.sma.exc,22,Rob,not recorded
uch2,3,1,90,24,39 to 42,13,0:41:38,sca,sspinus,tp,22,,scra.sma.exc,24,Rob,not recorded
uch2,3,2,90,24,3 to 6,14,0:03:00,aca,naso,na,16,,browser,1,Rob,not recorded
uch2,3,2,90,24,3 to 6,15,0:03:00,sca,csordidus,tp,17,,scra.sma.exc,2,Rob,not recorded
uch2,3,2,90,24,3 to 6,16,0:03:03,sca,csordidus,ip,12,,scra.sma.exc,4,Rob,not recorded
uch2,3,2,90,24,3 to 6,17,0:03:41,aca,cstriatus,na,12,,gra.det,5,Rob,not recorded
uch2,3,2,90,24,9 to 12,18,0:09:00,aca,zscopas,na,8,,gra.det,29,Rob,not recorded
uch2,3,2,90,24,9 to 12,19,0:09:57,aca,zscopas,na,8,,gra.det,81,Rob,not recorded
uch2,3,2,90,24,9 to 12,20,0:10:46,sca,csordidus,tp,15,,scra.sma.exc,7,Rob,not recorded
uch2,3,2,90,24,9 to 12,21,0:10:52,aca,zscopas,na,7,,gra.det,64,Rob,not recorded
uch2,3,2,90,24,15 to 18,22,0:15:00,sca,csordidus,tp,16,,scra.sma.exc,37,Rob,not recorded
uch2,3,2,90,24,15 to 18,23,0:15:00,aca,zscopas,na,8,,gra.det,106,Rob,not recorded
uch2,3,2,90,24,15 to 18,24,0:15:00,aca,cstriatus,na,11,,gra.det,28,Rob,not recorded
uch2,3,2,90,24,15 to 18,25,0:15:18,aca,cstriatus,na,12,,gra.det,12,Rob,not recorded
uch2,3,2,90,24,15 to 18,26,0:15:00,aca,zscopas,na,8,,gra.det,123,Rob,not recorded
uch2,3,2,90,24,15 to 18,27,0:15:55,sca,csordidus,tp,16,,scra.sma.exc,55,Rob,not recorded
uch2,3,2,90,24,15 to 18,28,0:16:02,aca,cstriatus,na,11,,gra.det,5,Rob,not recorded
uch2,3,2,90,24,15 to 18,29,0:16:24,sca,sniger,tp,15,,scra.sma.exc,6,Rob,not recorded
uch2,3,2,90,24,15 to 18,30,0:16:40,aca,cstriatus,na,11,,gra.det,69,Rob,not recorded
uch2,3,2,90,24,15 to 18,31,0:17:25,aca,cstriatus,na,12,,gra.det,48,Rob,not recorded
uch2,3,2,90,24,15 to 18,32,0:17:29,aca,zscopas,na,8,,gra.det,30,Rob,not recorded
uch2,3,2,90,24,21 to 24,33,0:21:00,sca,csordidus,tp,19,,scra.sma.exc,5,Rob,not recorded
uch2,3,2,90,24,21 to 24,34,0:21:00,aca,zscopas,na,9,,gra.det,105,Rob,not recorded
uch2,3,2,90,24,21 to 24,35,0:21:06,aca,cstriatus,na,11,,gra.det,13,Rob,not recorded
uch2,3,2,90,24,21 to 24,36,0:21:07,aca,zscopas,na,8,,gra.det,39,Rob,not recorded
uch2,3,2,90,24,21 to 24,37,0:21:12,sca,csordidus,tp,14,,scra.sma.exc,1,Rob,not recorded
uch2,3,2,90,24,21 to 24,38,0:21:27,sca,sdimidiatus,ip,13,,scra.sma.exc,20,Rob,not recorded
uch2,3,2,90,24,21 to 24,39,0:21:29,sig,sargenteus,na,16,,gra.det,62,Rob,not recorded
uch2,3,2,90,24,21 to 24,40,0:21:40,sca,csordidus,ip,14,,scra.sma.exc,65,Rob,not recorded
uch2,3,2,90,24,21 to 24,41,0:21:42,sca,sniger,tp,14,,scra.sma.exc,56,Rob,not recorded
uch2,3,2,90,24,21 to 24,42,0:21:47,aca,cstriatus,na,11,,gra.det,46,Rob,not recorded
uch2,3,2,90,24,21 to 24,43,0:22:09,sca,sdimidiatus,ip,13,,scra.sma.exc,91,Rob,not recorded
uch2,3,2,90,24,21 to 24,44,0:22:23,sca,ccarolinus,tp,18,,browser,45,Rob,not recorded
uch2,3,2,90,24,21 to 24,45,0:22:41,aca,zscopas,na,7,,gra.det,4,Rob,not recorded
uch2,3,2,90,24,21 to 24,46,0:23:07,aca,zscopas,na,8,,gra.det,40,Rob,not recorded
uch2,3,2,90,24,21 to 24,47,0:23:43,sca,csordidus,IP,11,,scra.sma.exc,3,Rob,not recorded
uch2,3,2,90,24,21 to 24,48,0:23:51,aca,cstriatus,na,11,,gra.det,13,Rob,not recorded
uch2,3,2,90,24,27 to 30,49,0:28:24,aca,zscopas,na,7,,gra.det,2,Rob,not recorded
uch2,3,2,90,24,27 to 30,50,0:28:25,aca,zscopas,na,7,,gra.det,7,Rob,not recorded
uch2,3,2,90,24,27 to 30,51,0:28:54,sca,csordidus,tp,17,,scra.sma.exc,10,Rob,not recorded
uch2,3,2,90,24,33 to 36,52,0:33:00,sca,csordidus,tp,14,,scra.sma.exc,6,Rob,not recorded
uch2,3,2,90,24,33 to 36,53,0:33:35,sca,csordidus,tp,14,,scra.sma.exc,4,Rob,not recorded
uch2,3,2,90,24,33 to 36,54,0:33:35,aca,zscopas,na,7,,gra.det,8,Rob,not recorded
uch2,3,2,90,24,33 to 36,55,0:34:33,aca,zscopas,na,7,,gra.det,5,Rob,not recorded
uch2,4,1,55,24,31 to 34,1,0:31:26,aca,cstriatus,na,13,,gra.det,4,Sonia,not recorded
uch2,4,1,55,24,31 to 34,2,0:32:09,aca,cstriatus,na,14,,gra.det,20,Sonia,not recorded
uch2,4,1,55,24,37 to 40,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Sonia,not recorded
uch2,4,2,55,24,0 to 3,3,0:01:33,aca,cstriatus,na,13,,gra.det,9,Sonia,not recorded
uch2,4,2,55,24,0 to 3,4,0:01:40,aca,zscopas,na,12,,gra.det,16,Sonia,not recorded
uch2,4,2,55,24,0 to 3,5,0:02:12,aca,zscopas,na,10,,gra.det,17,Sonia,not recorded
uch2,4,2,55,24,0 to 3,6,0:02:11,sca,schameleon,IP,14,,scra.sma.exc,4,Sonia,not recorded
uch2,4,2,55,24,0 to 3,7,0:02:18,aca,zscopas,na,10,,gra.det,13,Sonia,not recorded
uch2,4,2,55,24,0 to 3,8,0:02:17,aca,cstriatus,na,14,,gra.det,7,Sonia,not recorded
uch2,4,2,55,24,0 to 3,9,0:02:32,sca,sniger,IP,10,,scra.sma.exc,4,Sonia,not recorded
uch2,4,2,55,24,0 to 3,10,0:02:51,aca,zscopas,na,10,,gra.det,9,Sonia,not recorded
uch2,4,2,55,24,6 to 9,11,0:06:00,aca,cstriatus,na,12,,gra.det,2,Sonia,not recorded
uch2,4,2,55,24,6 to 9,12,0:08:00,sca,sniger,TP,8,,scra.sma.exc,14,Sonia,not recorded
uch2,4,2,55,24,12 to 15,13,0:12:21,sca,sniger,TP,21,,scra.sma.exc,14,Sonia,not recorded
uch2,4,2,55,24,12 to 15,14,0:12:28,aca,naso,na,20,,browser,1,Sonia,not recorded
uch2,4,2,55,24,12 to 15,15,0:12:30,aca,naso,na,19,,browser,9,Sonia,not recorded
uch2,4,2,55,24,12 to 15,16,0:12:30,aca,naso,na,19,,browser,7,Sonia,not recorded
uch2,4,2,55,24,12 to 15,17,0:12:57,aca,naso,na,21,,browser,1,Sonia,not recorded
uch2,4,2,55,24,12 to 15,18,0:13:09,aca,naso,na,21,,browser,8,Sonia,not recorded
uch2,4,2,55,24,12 to 15,19,0:13:40,aca,cstriatus,na,14,,gra.det,17,Sonia,not recorded
uch2,4,2,55,24,12 to 15,20,0:13:45,aca,naso,na,20,,browser,5,Sonia,not recorded
uch2,4,2,55,24,12 to 15,21,0:13:49,sca,csordidus,TP,22,,scra.sma.exc,29,Sonia,not recorded
uch2,4,2,55,24,12 to 15,22,0:14:02,sca,sdimidiatus,tp,17,,scra.sma.exc,6,Sonia,not recorded
uch2,4,2,55,24,12 to 15,23,0:14:34,aca,zscopas,na,10,,gra.det,21,Sonia,not recorded
uch2,4,2,55,24,12 to 15,24,0:14:36,aca,zscopas,na,10,,gra.det,12,Sonia,not recorded
uch2,4,2,55,24,18 to 21,25,0:18:00,aca,zscopas,na,10,,gra.det,13,Sonia,not recorded
uch2,4,2,55,24,18 to 21,26,0:18:00,aca,zscopas,na,10,,gra.det,1,Sonia,not recorded
uch2,4,2,55,24,18 to 21,27,0:18:00,aca,cstriatus,na,12,,gra.det,31,Sonia,not recorded
uch2,4,2,55,24,18 to 21,28,0:18:00,sca,sdimidiatus,tp,16,,scra.sma.exc,20,Sonia,not recorded
uch2,4,2,55,24,18 to 21,29,0:18:36,sca,csordidus,ip,12,,scra.sma.exc,4,Sonia,not recorded
uch2,4,2,55,24,18 to 21,30,0:18:38,aca,zscopas,na,10,,gra.det,4,Sonia,not recorded
uch2,4,2,55,24,18 to 21,31,0:18:42,aca,cstriatus,na,13,,gra.det,5,Sonia,not recorded
uch2,4,2,55,24,18 to 21,32,0:19:03,sca,sdimidiatus,tp,17,,scra.sma.exc,2,Sonia,not recorded
uch2,4,2,55,24,18 to 21,33,0:19:18,sca,csordidus,ip,12,,scra.sma.exc,7,Sonia,not recorded
uch2,4,2,55,24,18 to 21,34,0:20:13,aca,cstriatus,na,12,,gra.det,10,Sonia,not recorded
uch2,4,2,55,24,24 to 27,35,0:24:10,aca,zscopas,na,10,,gra.det,4,Sonia,not recorded
uch2,4,2,55,24,24 to 27,36,0:25:44,aca,cstriatus,na,12,,gra.det,22,Sonia,not recorded
uch2,4,2,55,24,30 to 33,37,0:30:00,sca,sdimidiatus,tp,17,,scra.sma.exc,1,Sonia,not recorded
uch2,4,2,55,24,30 to 33,38,0:32:29,aca,cstriatus,na,14,,gra.det,25,Sonia,not recorded
uch2,4,2,55,24,30 to 33,39,0:32:29,sca,csordidus,tp,23,,scra.sma.exc,2,Sonia,not recorded
uch2,4,2,55,24,30 to 33,40,0:32:57,aca,cstriatus,na,14,,gra.det,5,Sonia,not recorded
uch2,5,1,80,24,21 to 24,1,0:21:18,sca,sschlegeli,IP,24,,scra.sma.exc,13,sonia,0:21:38
uch2,5,1,80,24,21 to 24,2,0:21:34,aca,cstriatus,na,12,,gra.det,11,sonia,0:21:43
uch2,5,1,80,24,21 to 24,3,0:21:42,sca,sdimidiatus,TP,24,,scra.sma.exc,43,sonia,0:22:20
uch2,5,1,80,24,21 to 24,4,0:22:06,sca,csordidus,TP,26,,scra.sma.exc,11,sonia,0:22:20
uch2,5,1,80,24,27 to 30,5,0:28:31,sca,sschlegeli,IP,24,,scra.sma.exc,5,sonia,0:28:47
uch2,5,1,80,24,27 to 30,6,0:29:15,sca,csordidus,TP,24,,scra.sma.exc,25,sonia,0:29:53
uch2,5,1,80,24,27 to 30,7,0:29:43,aca,nvlamingii,na,26,,browser,1,sonia,not recorded
uch2,5,1,80,24,33 to 36,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,sonia,no fish
uch2,5,1,80,24,39 to 42,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,sonia,no fish
uch2,5,2,80,24,3 to 6,8,0:03:01,aca,cstriatus,na,14,,gra.det,9,sonia,0:03:08
uch2,5,2,80,24,3 to 6,9,0:03:03,sca,csordidus,TP,22,,scra.sma.exc,2,sonia,0:03:13
uch2,5,2,80,24,3 to 6,10,0:03:38,sca,sschlegeli,IP,15,,scra.sma.exc,19,sonia,0:04:02
uch2,5,2,80,24,9 to 12,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,sonia,no fish
uch2,5,2,80,24,15 to 18,11,0:15:13,sca,schameleon,TP,26,,scra.sma.exc,6,sonia,0:15:25
uch2,5,2,80,24,21 to 24,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,sonia,no fish
uch3,1,1,96,24,31 to 34,1,0:31:30,aca,cstriatus,na,15,,gra.det,7,sonia,0:31:45
uch3,1,1,96,24,31 to 34,2,0:31:30,aca,cstriatus,na,18,,gra.det,25,sonia,0:31:58
uch3,1,1,96,24,31 to 34,3,0:31:33,aca,cstriatus,na,13,,gra.det,12,sonia,0:31:42
uch3,1,1,96,24,31 to 34,4,0:31:45,sca,sspinus,TP,23,,scra.sma.exc,69,sonia,0:32:21
uch3,1,1,96,24,31 to 34,5,0:33:51,aca,cstriatus,na,14,,gra.det,3,sonia,0:34:04
uch3,1,1,96,24,37 to 40,6,0:37:19,aca,cstriatus,na,14,,gra.det,19,sonia,0:37:35
uch3,1,1,96,24,37 to 40,7,0:37:35,aca,cstriatus,na,12,,gra.det,10,sonia,0:37:47
uch3,1,1,96,24,37 to 40,8,0:38:19,aca,cstriatus,na,16,,gra.det,5,sonia,0:38:32
uch3,1,1,96,24,37 to 40,9,0:38:53,aca,cstriatus,na,15,,gra.det,11,sonia,0:39:05
uch3,1,1,96,24,37 to 40,10,0:39:12,aca,anigrofuscus,na,10,,gra.det,16,sonia,0:39:33
uch3,1,1,96,24,37 to 40,11,0:39:14,aca,cstriatus,na,16,,gra.det,12,sonia,0:39:29
uch3,1,1,96,24,37 to 40,12,0:39:41,aca,cstriatus,na,14,,gra.det,11,sonia,0:39:56
uch3,1,2,96,24,0 to 3,13,0:00:02,aca,cstriatus,na,16,,gra.det,8,sonia,0:00:08
uch3,1,2,96,24,0 to 3,14,0:00:18,sca,csordidus,TP,26,,scra.sma.exc,2,sonia,0:00:23
uch3,1,2,96,24,0 to 3,15,0:00:48,aca,cstriatus,na,16,,gra.det,5,sonia,0:57:00
uch3,1,2,96,24,0 to 3,16,0:01:19,aca,cstriatus,na,16,,gra.det,21,sonia,0:01:35
uch3,1,2,96,24,0 to 3,17,0:01:21,aca,cstriatus,na,15,,gra.det,15,sonia,0:01:31
uch3,1,2,96,24,0 to 3,18,0:01:27,sca,sniger,TP,23,,scra.sma.exc,14,sonia,0:01:42
uch3,1,2,96,24,0 to 3,19,0:01:37,aca,cstriatus,na,14,,gra.det,1,sonia,0:01:42
uch3,1,2,96,24,0 to 3,20,0:01:44,aca,cstriatus,na,15,,gra.det,4,sonia,0:01:48
uch3,1,2,96,24,0 to 3,21,0:02:00,aca,cstriatus,na,13,,gra.det,11,sonia,0:02:07
uch3,1,2,96,24,0 to 3,22,0:02:20,aca,cstriatus,na,15,,gra.det,21,sonia,0:02:44
uch3,1,2,96,24,0 to 3,23,0:02:25,sca,sniger,TP,23,,scra.sma.exc,18,sonia,0:02:41
uch3,1,2,96,24,0 to 3,24,0:02:31,aca,cstriatus,na,13,,gra.det,11,sonia,0:02:46
uch3,1,2,96,24,0 to 3,25,0:02:24,aca,cstriatus,na,15,,gra.det,10,sonia,0:02:33
uch3,1,2,96,24,0 to 3,26,0:02:42,aca,cstriatus,na,12,,gra.det,7,sonia,0:02:49
uch3,1,2,96,24,6 to 9,27,0:06:08,aca,cstriatus,na,12,,gra.det,11,sonia,0:06:18
uch3,1,2,96,24,6 to 9,28,0:06:19,aca,cstriatus,na,12,,gra.det,6,sonia,0:06:25
uch3,1,2,96,24,6 to 9,29,0:06:30,aca,cstriatus,na,20,,gra.det,4,sonia,0:06:40
uch3,1,2,96,24,6 to 9,30,0:06:35,sca,sspinus,TP,25,,scra.sma.exc,73,sonia,0:07:24
uch3,1,2,96,24,6 to 9,31,0:06:42,aca,cstriatus,na,15,,gra.det,4,sonia,0:06:52
uch3,1,2,96,24,6 to 9,32,0:07:06,aca,cstriatus,na,12,,gra.det,23,sonia,0:07:29
uch3,1,2,96,24,6 to 9,33,0:07:11,aca,cstriatus,na,12,,gra.det,27,sonia,0:07:32
uch3,1,2,96,24,6 to 9,34,0:07:12,aca,anigrofuscus,na,10,,gra.det,48,sonia,0:07:36
uch3,1,2,96,24,6 to 9,35,0:07:12,aca,cstriatus,na,10,,gra.det,40,sonia,0:07:23
uch3,1,2,96,24,6 to 9,36,0:07:13,sca,sforsteni,IP,20,,scra.sma.exc,13,sonia,0:07:25
uch3,1,2,96,24,6 to 9,37,0:07:30,aca,cstriatus,na,13,,gra.det,11,sonia,0:07:41
uch3,1,2,96,24,12 to 15,38,0:12:00,aca,cstriatus,na,12,,gra.det,29,sonia,0:12:20
uch3,1,2,96,24,12 to 15,39,0:12:02,aca,cstriatus,na,12,,gra.det,16,sonia,0:12:25
uch3,1,2,96,24,12 to 15,40,0:12:05,sca,spsittacus,IP,12,,scra.sma.exc,128,sonia,0:12:55
uch3,1,2,96,24,12 to 15,41,0:12:42,aca,cstriatus,na,14,,gra.det,14,sonia,0:12:53
uch3,1,2,96,24,12 to 15,42,0:13:02,aca,cstriatus,na,14,,gra.det,1,sonia,0:13:10
uch3,1,2,96,24,12 to 15,43,0:13:01,aca,cstriatus,na,13,,gra.det,7,sonia,0:13:04
uch3,1,2,96,24,12 to 15,44,0:13:05,aca,cstriatus,na,14,,gra.det,2,sonia,0:13:10
uch3,1,2,96,24,12 to 15,45,0:13:07,aca,cstriatus,na,14,,gra.det,14,sonia,0:13:18
uch3,1,2,96,24,12 to 15,46,0:13:22,aca,cstriatus,na,13,,gra.det,10,sonia,0:13:32
uch3,1,2,96,24,12 to 15,47,0:13:31,aca,cstriatus,na,14,,gra.det,3,sonia,0:13:37
uch3,1,2,96,24,12 to 15,48,0:13:34,aca,anigrofuscus,na,10,,gra.det,10,sonia,0:13:43
uch3,1,2,96,24,18 to 21,49,0:18:38,aca,cstriatus,na,12,,gra.det,3,sonia,0:18:44
uch3,1,2,96,24,18 to 21,50,0:19:05,aca,cstriatus,na,16,,gra.det,6,sonia,0:19:10
uch3,1,2,96,24,18 to 21,51,0:19:16,aca,cstriatus,na,12,,gra.det,4,sonia,0:19:21
uch3,1,2,96,24,18 to 21,52,0:19:41,aca,cstriatus,na,15,,gra.det,18,sonia,0:19:57
uch3,1,2,96,24,18 to 21,53,0:20:16,aca,cstriatus,na,10,,gra.det,16,sonia,0:20:28
uch3,1,2,96,24,24 to 27,54,0:24:18,aca,cstriatus,na,16,,gra.det,14,sonia,0:24:27
uch3,1,2,96,24,24 to 27,55,0:24:32,aca,cstriatus,na,16,,gra.det,13,sonia,0:24:42
uch3,1,2,96,24,24 to 27,56,0:25:04,aca,anigrofuscus,na,9,,gra.det,8,sonia,0:25:13
uch3,1,2,96,24,24 to 27,57,0:25:05,aca,cstriatus,na,14,,gra.det,10,sonia,0:25:11
uch3,1,2,96,24,24 to 27,58,0:25:05,aca,cstriatus,na,14,,gra.det,2,sonia,0:25:08
uch3,1,2,96,24,24 to 27,59,0:25:11,aca,cstriatus,na,15,,gra.det,13,sonia,0:25:22
uch3,1,2,96,24,24 to 27,60,0:25:19,aca,cstriatus,na,17,,gra.det,33,sonia,0:25:34
uch3,1,2,96,24,30 to 33,61,0:30:20,aca,cstriatus,na,12,,gra.det,12,sonia,0:30:29
uch3,1,2,96,24,30 to 33,62,0:31:19,sca,sforsteni,IP,20,,scra.sma.exc,7,sonia,0:31:27
uch3,1,2,96,24,30 to 33,63,0:31:20,aca,cstriatus,na,17,,gra.det,24,sonia,0:31:37
uch3,1,2,96,24,30 to 33,64,0:32:04,aca,cstriatus,na,16,,gra.det,2,sonia,0:32:07
uch3,1,2,96,24,30 to 33,65,0:32:04,sca,csordidus,TP,25,,scra.sma.exc,5,sonia,0:32:16
uch3,2,1,83,24,28 to 31,1,0:28:54,aca,cstriatus,na,8,,gra.det,8,Rob,not recorded
uch3,2,1,83,24,28 to 31,2,0:29:31,aca,cstriatus,na,8,,gra.det,18,Rob,not recorded
uch3,2,1,83,24,34 to 37,3,0:35:12,aca,zscopas,na,7,,gra.det,2,Rob,not recorded
uch3,2,1,83,24,40 to 43,4,0:41:02,aca,cstriatus,na,7,,gra.det,14,Rob,not recorded
uch3,2,1,83,24,40 to 43,5,0:41:50,sca,csordidus,ip,15,,scra.sma.exc,1,Rob,not recorded
uch3,2,1,83,24,40 to 43,6,0:42:30,aca,cstriatus,na,8,,gra.det,3,Rob,not recorded
uch3,2,2,83,24,3 to 6,7,0:03:13,aca,cstriatus,na,12,,gra.det,6,Rob,not recorded
uch3,2,2,83,24,3 to 6,8,0:03:56,sca,csordidus,ip,12,,scra.sma.exc,8,Rob,not recorded
uch3,2,2,83,24,3 to 6,9,0:05:55,aca,cstriatus,na,12,,gra.det,7,Rob,not recorded
uch3,2,2,83,24,9 to 12,10,0:09:00,sca,sspinus,ip,10,,scra.sma.exc,45,Rob,not recorded
uch3,2,2,83,24,9 to 12,11,0:10:58,sca,sspinus,ip,9,,scra.sma.exc,84,Rob,not recorded
uch3,2,2,83,24,9 to 12,12,0:11:09,sca,sniger,ip,9,,scra.sma.exc,4,Rob,not recorded
uch3,2,2,83,24,9 to 12,13,0:11:49,aca,cstriatus,na,10,,gra.det,9,Rob,not recorded
uch3,2,2,83,24,9 to 12,14,0:11:54,aca,cstriatus,na,10,,gra.det,4,Rob,not recorded
uch3,2,2,83,24,15 to 18,15,0:16:19,sca,sniger,tp,12,,scra.sma.exc,6,Rob,not recorded
uch3,2,2,83,24,15 to 18,16,0:16:29,aca,cstriatus,na,12,,gra.det,8,Rob,not recorded
uch3,2,2,83,24,15 to 18,17,0:17:36,aca,cstriatus,na,9,,gra.det,15,Rob,not recorded
uch3,2,2,83,24,21 to 24,18,0:23:17,aca,cstriatus,na,11,,gra.det,1,Rob,not recorded
uch3,2,2,83,24,21 to 24,19,0:23:19,aca,cstriatus,na,8,,gra.det,15,Rob,not recorded
uch3,2,2,83,24,21 to 24,20,0:23:50,aca,cstriatus,na,8,,gra.det,1,Rob,not recorded
uch3,2,2,83,24,21 to 24,21,0:23:58,aca,cstriatus,na,11,,gra.det,4,Rob,not recorded
uch3,2,2,83,24,27 to 30,22,0:27:00,aca,cstriatus,na,11,,gra.det,4,Rob,not recorded
uch3,2,2,83,24,27 to 30,23,0:27:02,aca,cstriatus,na,12,,gra.det,9,Rob,not recorded
uch3,2,2,83,24,27 to 30,24,0:27:42,aca,cstriatus,na,10,,gra.det,15,Rob,not recorded
uch3,2,2,83,24,27 to 30,25,0:28:13,aca,cstriatus,na,12,,gra.det,25,Rob,not recorded
uch3,3,1,60,24,26 t0 29,1,0:26:30,aca,anigricans,na,11,,gra.det,10,Sonia,not recorded
uch3,3,1,60,24,26 t0 29,2,0:27:07,aca,cstriatus,na,14,,gra.det,5,Sonia,not recorded
uch3,3,1,60,24,26 t0 29,3,0:27:43,aca,anigricans,na,9,,gra.det,26,Sonia,not recorded
uch3,3,1,60,24,32 to 35 ,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Sonia,not recorded
uch3,3,1,60,24,38 to 41,4,0:38:10,aca,cstriatus,na,15,,gra.det,6,Sonia,not recorded
uch3,3,1,60,24,38 to 41,5,0:38:11,aca,anigricans,na,10,,gra.det,1,Sonia,not recorded
uch3,3,1,60,24,38 to 41,6,0:38:36,aca,cstriatus,na,13,,gra.det,28,Sonia,not recorded
uch3,3,1,60,24,38 to 41,7,0:40:01,sca,csordidus,ip,11,,scra.sma.exc,6,Sonia,not recorded
uch3,3,1,60,24,38 to 41,8,0:40:06,sca,csordidus,ip,13,,scra.sma.exc,2,Sonia,not recorded
uch3,3,1,60,24,38 to 41,9,0:40:22,aca,cstriatus,na,12,,gra.det,6,Sonia,not recorded
uch3,3,1,60,24,38 to 41,10,0:40:40,aca,cstriatus,na,17,,gra.det,9,Sonia,not recorded
uch3,3,2,60,24,3 to 6,11,0:04:09,aca,cstriatus,na,17,,gra.det,1,Sonia,not recorded
uch3,3,2,60,24,3 to 6,12,0:04:46,aca,anigrofuscus,na,8,,gra.det,10,Sonia,not recorded
uch3,3,2,60,24,3 to 6,13,0:05:39,sca,squoyi,tp,17,,scra.sma.exc,44,Sonia,not recorded
uch3,3,2,60,24,9 to 12,14,0:09:44,sca,sspinus,ip,11,,scra.sma.exc,19,Sonia,not recorded
uch3,3,2,60,24,9 to 12,15,0:09:52,aca,cstriatus,na,17,,gra.det,16,Sonia,not recorded
uch3,3,2,60,24,9 to 12,16,0:10:20,sca,sspinus,ip,11,,scra.sma.exc,95,Sonia,not recorded
uch3,3,2,60,24,15 to 18,17,0:15:00,aca,cstriatus,na,15,,gra.det,3,Sonia,not recorded
uch3,3,2,60,24,15 to 18,18,0:15:12,aca,cstriatus,na,12,,gra.det,24,Sonia,not recorded
uch3,3,2,60,24,15 to 18,19,0:16:16,sca,sspinus,ip,12,,scra.sma.exc,19,Sonia,not recorded
uch3,3,2,60,24,15 to 18,20,0:16:31,aca,cstriatus,na,10,,gra.det,9,Sonia,not recorded
uch3,3,2,60,24,15 to 18,21,0:17:11,aca,cstriatus,na,14,,gra.det,1,Sonia,not recorded
uch3,3,2,60,24,21 to 24,22,0:22:43,aca,anigrofuscus,na,8,,gra.det,19,Sonia,not recorded
